Genome	EHI00404	EHI00389	EHI01557	EHI01559	EHI01459	EHI00144	EHI00413	EHI01554	EHI01513	EHI00405	EHI01556	EHI00408	EHI01470	EHI01486	EHI01468	EHI01524	EHI00380	EHI00142	EHI00410	EHI01498	EHI00418	EHI01480	EHI00393	EHI01552	EHI01453	EHI01471	EHI01523	EHI01464	EHI01454	EHI00394	EHI01455	EHI00387	EHI00374	EHI01500	EHI01506	EHI01467	EHI01499	EHI01458	EHI01487	EHI00402	EHI01478	EHI01517	EHI01525	EHI00414	EHI00367	EHI01501	EHI00377	EHI00382	EHI00361	EHI00385	EHI01493	EHI01462	EHI00399	EHI00420	EHI01474	EHI01484	EHI00375	EHI01530	EHI01549	EHI01475	EHI01497	EHI01456	EHI01472	EHI01505	EHI01551	EHI01518	EHI00368	EHI01553	EHI01516	EHI01504	EHI00411	EHI00363	EHI01483	EHI01457	EHI01469	EHI01521	EHI00371	EHI01485	EHI01529	EHI01550	EHI00383	EHI01494	EHI01463	EHI00406	EHI01558	EHI01511	EHI01482	EHI01515	EHI00276	EHI00400	EHI01460	EHI00161	EHI01507	EHI00392	EHI00398	EHI01476	EHI01520	EHI00391	EHI01503	EHI01526	EHI00365	EHI00381	EHI01473	EHI00416	EHI01477	EHI01495	EHI01491	EHI01514	EHI00417	EHI01527	EHI01465	EHI01528	EHI01512	EHI00376	EHI01492	EHI01510	EHI00169	EHI01519	EHI01522	EHI01502	EHI01508	EHI01496	EHI01461
EHA02488_bin.67	0.0024008288	0.001416376	0.0039424626	0.00090670655	0.022384256	0.005925655	0.0002671279	0.0007136701	0.2674326	0.0015283438	0.008117167	0.0027649733	0.0009635211	4.9837297e-05	0.0019137523	0	0.00264038	0.035598118	0.0015509367	0	0.0028992018	0.97015375	0.021608789	0.0023579686	0.03665334	0.06355186	0.012820146	0.041046996	0.0016894843	0.0006608426	0.009745185	0.007489549	0.0014299982	0.0014000959	0.0014881417	0.013179307	0.0036514127	0.0052385647	0.0012834766	0.008719534	0	0.0030869222	0	0.013335796	0	0.00019934919	0.004314581	0.66024184	0	0.009029854	0.000106651816	0.0022493233	0.09531217	0	0.0026945365	0.0009877753	0.00881356	0.0036035688	0.009385028	0.70426315	0.21747966	0.6462047	0.0016210412	0.31614456	0.7705029	0	0	0.002386542	0.0013004212	0.0002541702	0.001624696	4.020209e-05	0.00047146084	0.0028779379	0.5079557	0.0010538928	2.4254152e-05	0.00027609864	0.80838424	0.29481053	0.002307467	0.020636627	0.007779602	0.025974868	0.002135362	0.00041298507	0.008400575	0.0015280115	0.016759286	0.002328731	0.0029842574	0.010175115	0.28148538	0.006859938	0.016068209	0.002574927	0.001846638	0.0024858844	0.009068727	0.11015704	0.0018014523	0.0015422982	0.017938768	0.051117785	0.0067552794	0.0037404553	0.7463291	0.9733942	0.007288539	0.0019586058	0.005549549	0.0006116698	0.0031341016	0.01129579	0	0.030074483	0.0052269357	0.0013080629	0.0001372187	0.5604699	0.0062824897	0.0015572495	0.0016589175
EHA02488_bin.68	0.010211715	0.0022829117	0.00036696933	0.00013591457	9.106276e-05	0.0099793	0.0004974473	0.0010297793	0.025037728	0.0018710905	0.006059977	0.017245293	0.0006093503	0	0.0071907863	0	0.00071173924	0.0019385947	0.0054741856	0	0.0022824586	0.004523237	0.0019671367	0	0.007907962	0.30600032	0.008368713	0.8207251	0	0.00013364932	0.023743821	0.0035972055	0.005891443	0	0.0024233568	0.020864245	0.0015516912	0.001763718	0	0.0028107131	0	0.0066507524	0	0.056548614	0	0	0.00064559415	0.004207009	0	0.008466572	0	0.0017614528	0.001194689	0	0.0018842289	0.0011733957	0.0049418537	0.0005300668	0.8049594	0.99207485	0.00088752207	0.00014271028	0.004239628	0.001521337	0	0.00010374811	0	0	0	0	0.0019893362	0	0.00013455542	0	0.31284633	0.00062475394	0	0.00033888032	0.0014624407	0.00056948204	0.001783199	0.031591527	0.015728034	0.011426337	8.109569e-05	0	0.009065954	0.013130706	0.0004489711	6.7957284e-05	0.0003647041	0.002408406	0.002080852	0.001707993	0.002060918	0	0.0012431652	0	0.0024043287	0.004628344	0.010770776	0.00022380598	0.046348676	0.0025918907	0.0304503	0.00013591457	0.0035011591	0.0009482306	0.033382427	0.008832634	0.013324157	0	0.0012526793	0.020736484	0	0.0009228599	0.020587886	0.0008204709	0	0.0038133096	0.0045517785	0.0020196903	6.7957284e-05
EHA02488_bin.70	0.08570446	0.07815548	0.031573854	0.04533243	0.026210114	0.05171711	0.13464299	0.007455996	0.05599305	0.016849382	0.10185508	0.022024669	0.0018475172	0.00073794957	0.0058221202	0	0.025235822	0.03040178	0.06061324	0	0.0016907845	0.57733124	0.11598247	0.21356067	0.0592863	0.082788736	0.016744582	0.9666004	0.10507618	0.000966518	0.08371607	0.030459622	0.12690337	0.11963148	0.00049632	0.60584474	0.048649937	0.003699077	0.35274735	0.075774945	0	0.03162112	0.00026837355	0.07561666	0	0.00013651911	0.07872519	0.40922302	2.9231882e-05	0.08557416	0.00078521814	0.08149569	0.052646	0	0.099852376	0.020150097	0.0050325487	0.06844863	0.021114126	0.36660668	0.06342261	0.08410541	0.023199541	0.064336576	0.04075422	0	2.3945266e-05	0.21854408	0.14781258	0.13914686	0.013530319	0.00013340934	0.0011126774	0.35867894	0.4164713	0.25122967	0	0.021700008	0.1097368	0.049294595	0.19720015	0.03624909	0.36407998	0.0036042288	0.05718316	0.00037566078	0.5264118	0.13952658	0.0127929915	0.3504144	0.0018266817	0.05256359	0.044916965	0.032867208	0.15698174	0.002762413	0.0015698143	0.15395935	0.0173485	0.033943504	0.35506663	0.0018117548	0.05572934	0.10037109	0.075450286	0.001710998	0.047764275	0.06864672	0.06764786	0.05032362	0.06917321	0.15828317	0.635086	0.020635843	6.0018654e-05	0.26463345	0.05402985	0.040182333	0.00090649934	0.05280833	0.035712652	0.00095718866	0.014179328
EHA02488_bin.71	0.057786245	0.002200877	0.6069856	0.00023875882	0.20531936	0.13013884	0.0009889076	0.0021554385	0.62039703	0.001225188	0.34986305	0.1520526	0.002137263	0.0005626116	0.065179095	0	0.3642592	0.091067076	0.0023462805	0	0.0018043227	0.23424594	0.117425136	0.0021554385	0.3695466	0.445816	0.56213367	0.6422385	0.0003606167	0.001970793	0.10285879	0.40917686	0.00083606894	0.0032087862	0.00019249413	0.111031525	0.77608716	0.0019778153	0.0016097631	0.055566777	0	0.003777594	0	0.34868535	6.196163e-05	0.00010574785	0.12110029	0.49672616	0.00012392327	0.06993609	0.00011277017	0.0015787823	0.025620308	0	0.003659454	0	0.12778966	0.0018786767	0.1751833	0.21268454	0.22900605	0.019462975	0.0011277017	0.51304644	0.005954513	0	9.74863e-05	0.0013433282	0.0019893814	0.0018902428	0.0006477056	0	0.000271805	0.0032191132	0.5489024	0.0009719714	0.0008695282	0.0012330364	0.29050586	0.2649149	0.0014300745	0.2798125	0.03784823	0.09121124	0.0022570556	0.0005403054	0.09732437	0.00077162887	0.5325371	0.0018390212	0.002126523	0.2646026	0.8546372	0.040581565	0.09000051	0.0038271635	0.0017650804	0.0021591564	0.75864786	0.4465616	0.0040312237	0.0025325783	0.43331048	0.04738867	0.21652699	0.0005960709	0.5024605	0.27061248	0.25595605	0.23993608	0.27902398	0.0013581989	0.004399276	0.29649135	0	0.37570888	0.10045178	0.0025499277	0.0005493931	0.40117678	0.83726317	0.0004969323	0
EHA02488_bin.73	0.00785393	0.00081959995	0.9647612	0.00033523608	0.0031284683	0.0056990134	0.00024841234	0.00061098184	0.98845726	0.0005434523	0.007007399	0.16189572	0.000945414	0.00024358882	0.0021372305	0	0.84866625	0.0031051545	0.00068212906	0	0.0013626503	0.008234588	0.0039231465	0.00079467834	0.0043423926	0.99903166	0.030410817	0.11692102	0.0005703837	0.0010109338	0.94258577	0.9595558	0.00038507933	0.00055912876	0.00065158	0.032855548	0.9836369	0.0019567497	0.00060012884	0.02657128	0	0.0013694837	0.00029865757	0.0031602231	0	0	0.007029105	0.9333222	0	0.025796698	9.6872776e-05	0.0015507684	0.70056105	0	0.0013610424	0.00025604962	0.72820795	0.00066765846	0.0029503992	0.20121118	0.9984625	0.0026388788	0.00034327531	0.8764032	0.86586297	6.029426e-05	0.0001849024	0.0018839947	0.00029785364	0.010342074	0.001176542	3.738244e-05	6.029426e-05	0.0016046312	0.8721914	0.00070946245	0	0.0005265699	0.998489	0.11781217	0.0006174132	0.014084337	0.029539766	0.2666003	0.0016235234	0.00019133379	0.016391598	0.0010451005	0.8305675	0.0006061583	0.0010217867	0.007359919	0.15831384	0.020212647	0.017038355	0.0013168267	0.0016637197	0.00048556976	0.7294508	0.95929855	0.0015797096	0.0010426887	0.0056970036	0.5095142	0.5692188	0.0014462583	0.6215944	0.33243844	0.25893813	0.002384437	0.016718393	0.000567168	0.0021778287	0.77433586	0	0.007024281	0.20757666	0.0010776594	0.0006547957	0.81500196	0.9659157	0.00090521784	0.00037101068
EHA02488_bin.74	0.003669627	0.002670257	0.22473137	0.00056625425	0.0041938596	0.19977874	0.0003865174	0.00042937134	0.2724565	0.0021085793	0.0023769364	0.024317728	0.0009793993	0.00014229167	0.0054020905	0	0.006572876	0.4712758	0.02646833	0	0.0011616325	0.13270903	0.055928946	0.0009977059	0.021796836	0.102487445	0.0789752	0.8495216	0.0004905318	0.0025134033	0.03243584	0.011369187	0.0006507139	0.00093488116	0.000846677	0.014001166	0.013080431	0.003176183	0.00061202055	0.025099916	0	0.0009881365	6.157651e-05	0.060778927	0	0	0.007657538	0.057740875	0.00015061282	0.033453103	0	0.0016667263	0.12002135	0	0.00065612263	0.00013022599	0.008857864	0.00091574254	0.048543923	0.04076365	0.8515694	0.100111336	0.0004443494	0.008691025	0.081961244	0	0	0.0010492969	0.00047056103	0.0005129989	0.003453277	4.9094782e-05	0.0006478015	0.001252333	0.37885404	0.016233316	0	0.00042105018	0.27312303	0.0024551551	0.0014029458	0.17066804	0.027036663	0.044701632	0.00042729103	0.00026835708	0.02123183	0.0012490046	0.04137775	0.0013883838	0.00072352396	0.082177594	0.09311824	0.008445135	0.014319867	0.0013492744	0.004002889	0.0012019901	0.0030809056	0.02096888	0.17738195	0.0039192615	0.11513185	0.06897276	0.11220696	0.00048803544	0.019149877	0.40164608	0.016780846	0.205237	0.013391643	0.00018930616	0.014660202	0.03815289	0	0.1958807	0.006360687	0.021716537	0	0.023849664	0.045548726	0.0007102101	0.0004580793
EHA02488_bin.75	0.012450161	0	0.09865313	0.0061985413	0.038238306	0.02292298	0	0.01000181	0.24345896	0.00054364343	0.20925692	0.023438128	0.003729517	0	0.029260645	0	0.2133429	0.0055576786	0.006219214	0	0.0003447359	0.031129034	0.001421407	0.0017879333	0.047373526	0.011493617	0.005098962	0.06902987	0	0.016602635	0.008679299	0.51280385	0.009027946	0.00016761874	0	0.0598276	0.07884897	0.0018533046	0.0005911354	0.06166079	0	0.0020896469	0	0.05068679	0	0	0.15732862	0.6546892	0	0.09330776	0	0.0005028562	0.096529394	0	8.8837936e-05	0	0.068606354	0	0.74871606	0.16445465	0.010425886	0.7352138	0.003797682	0.18753073	0.015985241	0	0.00011398074	0.0009900681	0.011336614	0.0032842099	0.0002514281	8.995539e-05	0.0003391486	0.000980011	0.044234026	0.00023131387	0	0.0005179419	0.061965298	0.0704591	0.00017320603	0.053806175	0.020970222	0.014597916	0.022242447	8.380937e-05	0.008341826	0.0069522667	0.112911895	0.00012683151	0.00041737067	0.015650561	0.18782964	0.10098862	0.030464148	0.00045592297	0.0018806823	0	0.09249426	0.034598183	0.006767886	0.006437118	0.03925966	0.026275355	0.020206997	0.0020991454	0.6123945	0.6546456	0.1399527	0.033156663	0.07138547	8.380937e-05	0.0074126595	0.6416702	0	0.11765439	0.047553994	0.0031054164	0.00011174583	0.6203251	0.15447631	8.380937e-05	0.0013761498
EHA02488_bin.76	0.22847833	0.001103515	0.07856703	0.00032828396	0.034322925	0.44113156	7.841177e-05	0.0009205542	0.47832593	0.0004364922	0.23115687	0.10517058	0.0003345569	7.841177e-05	0.3577856	0	0.047222707	0.08273331	0.0026424767	0	0.0011338342	0.0769643	0.010550043	0.00050235813	0.055125568	0.3035027	0.23189707	0.17634128	0.00026869102	0.00029430553	0.20277755	0.11175507	0.00059958873	7.841177e-05	0.0027951184	0.41117567	0.043920524	0.009185155	0.0003308977	0.29108334	0	0.0058568367	0	0.08254251	0	0	0.08708882	0.20754446	0	0.14699751	0.00010245805	0.0058474275	0.045392055	0	0.0014547998	0.0008620068	0.051993802	0.0006847962	0.10811415	0.52131337	0.12377978	0.046049144	0.0022650547	0.11241635	0.15810062	0	0	0.0011489938	0.0006806142	0.0014579362	0.0036477158	0	7.841177e-05	0.0006942056	0.16928631	0.00042446906	0	0.0010130801	0.7128681	0.21912327	0.0013272499	0.65636927	0.19383653	0.02147385	0.0020705936	0.00010141256	0.06369493	0.0048604845	0.033627152	0.001995841	0.003130198	0.062376045	0.06776921	0.022571614	0.049387917	0.0005870428	0.003013103	0.0005833836	0.03519434	0.08227748	0.0009853747	0.005936817	0.70680636	0.1452552	0.15310474	0.0007684354	0.06930869	0.009943136	0.07550217	0.04646211	0.3271193	0.00042760556	0.017043583	0.09391117	7.841177e-05	0.07206826	0.3935257	0.00061527104	0.000188711	0.11485809	0.1432949	0.0012854304	0
EHA02488_bin.7	0.098303854	0.0040231356	0.013539689	0.0028131234	0.011242794	0.18049766	0.002573869	0.004327861	0.015693245	0.0032781602	0.07121936	0.05483206	0.045806408	0.009932284	0.043065492	4.0683997e-05	0.36633623	0.23336287	0.0051806085	4.041457e-05	0.0032520255	0.013924166	0.05457583	0.0057186615	0.35814798	0.8394041	0.09755161	0.6519131	0.016668314	0.027851295	0.024124533	0.016739445	0.0026231748	0.0043362137	0.0030806677	0.96024364	0.10908026	0.005974351	0.005411241	0.5304266	0	0.0030577662	0.0009602501	0.06944327	0	0.00016543029	0.015439982	0.42938754	0.001051587	0.018947966	0.0047786185	0.003988918	0.017818512	0	0.0036494355	0.00086136913	0.12297129	0.0033608754	0.55897576	0.012766423	0.8845717	0.0066188285	0.0037313423	0.015460997	0.17452815	0	4.876691e-05	0.005426329	0.0018218887	0.0019000235	0.0052431165	8.998977e-05	0.01614966	0.007182746	0.29197505	0.0015449142	0.0009341154	0.0026207499	0.9265247	0.7673735	0.010431	0.11152777	0.89879274	0.113721475	0.0039493116	0.0008699909	0.49250162	0.0038975808	0.01185036	0.0025601282	0.008613422	0.009218024	0.09378712	0.6871875	0.013144164	0.0030787818	0.02489214	0.13555828	0.15650837	0.008890127	0.012049738	0.023173174	0.011796743	0.009206708	0.12228316	0.0028225533	0.2946179	0.0126187755	0.012643563	0.00953676	0.016195195	0.0035085233	0.05900877	0.0830417	0	0.48432818	0.018283011	0.006055449	6.601046e-05	0.19125575	0.50882614	0.0022362727	0.001626821
EHA02488_bin.80	0.0049032774	0.0058862143	0.041000623	0.00042610383	0.015523191	0.038563322	0.0029423363	0.007143868	0.94011116	0.000796401	0.29882365	0.006455072	0.0011448072	0.00071346184	0.13978672	0	0.039075445	0.76357126	0.028854506	0	0.029271359	0.77767557	0.014272628	0.004409034	0.0036295906	0.08750113	0.44406494	0.9822661	0.0012536455	0.0011623816	0.06489358	0.06578001	0.019388033	0.0054113953	0.0009101726	0.010962769	0.07887823	0.0037103714	0.034394473	0.079779156	0	0.0024018444	4.6248606e-05	0.007919303	0	5.272341e-05	0.04740143	0.09348878	0.00043042036	0.104609415	0.00019516912	0.003156005	0.017046003	0	0.0017287729	0.0005454252	0.041785307	0.030297153	0.034852948	0.33347803	0.20510948	0.034991078	0.00063360593	0.072352864	0.06000109	0	0	0.05305239	0.0011753312	0.013423503	0.0024573426	0	0.00036998885	0.011363283	0.056065645	0.0037294875	4.6248606e-05	0.0075480808	0.48991057	0.16239859	0.057285067	0.25193435	0.009323102	0.07951492	0.002234116	0.0005078097	0.007064629	0.009676442	0.023036739	0.011468729	0.00854551	0.025714224	0.50088507	0.0029139705	0.011705214	0.00087564025	0.0014703973	0.013796885	0.07841759	0.04144461	0.021482786	0.0012709117	0.76758564	0.0100051155	0.03627556	0.0022476823	0.054515082	0.20275389	0.071185544	0.32084662	0.056906134	0.0014099658	0.0065417113	0.071009494	0	0.043316443	0.024266953	0.0012986609	0.0002398761	0.030920893	0.5578898	0.0008090423	0.0011071917
EHA02488_bin.82	0.47933036	0.0032254532	0.025479592	0.00078065007	0.0015003165	0.0037457854	0.00078793167	0.0036638672	0.002587098	0.004336203	0.55425334	0.0012909701	0.0004578317	0.005851083	0.0020288406	0	0.2414111	0.008602927	0.0007852011	0	0.0020928583	0.013843568	0.0017958289	0.0011686996	0.002304632	0.9671241	0.003804645	0.004791911	0.016206149	0.0022002622	0.03674668	0.097741455	0.020302363	0.008582903	0.002640193	0.064334914	0.023390071	0.0027918934	0.024406768	0.0044478546	0	0.013678822	0.005758242	0.002842258	0	4.551011e-05	0.83439934	0.006165406	5.6432535e-05	0.026651327	0.0102185365	0.0015364212	0.0027442595	0	0.013092348	0.0020424938	0.14103764	0.00060467765	0.016988924	0.48220965	0.0049584783	0.692899	0.0069348305	0.010500092	0.01259113	3.337408e-05	2.3665256e-05	0.02254419	0.023075143	0.010755859	0.0018100888	4.8240716e-05	0.00537353	0.020206792	0.004378983	0.0014035318	0.0022940128	0.00038228492	0.059338205	0.0027742963	0.006431792	0.0051177633	0.0031957198	0.00234104	0.009722173	0.015459177	0.014475856	0.0015358145	0.011535599	0.0064876177	0.0026917714	0.0013832039	0.06791079	0.0012211879	0.22950111	0.0005804056	0.001932966	0.010633285	0.68767506	0.28950104	0.00073028554	0.0027934106	0.0025928626	0.0009150566	0.0034845574	0.0020418868	0.03124178	0.88727087	0.021295696	0.002427206	0.0031896518	0.013329001	0.0052925223	0.12795714	0	0.012757697	0.0033880759	0.00077367184	0.00020358189	0.040240947	0.024414353	0.005692404	0.009666043
EHA02488_bin.83	0.0030106986	0.00022197755	0.30044422	0.00044600412	0.008372311	0.7098262	0	0.0004705924	0.51913923	0.0007151092	0.011681483	0.0068847192	0.00020353634	0.00057714165	0.04321049	0.00058465474	0.08673995	0.63519114	0.00085512584	0.0003934125	0.00024588284	0.018240407	0.015414122	0.0030066005	0.0038951938	0.102211446	0.58071584	0.9264708	0.00010245118	0.0003046215	0.053711057	0.060937278	0.0021289354	0	0.0035714481	0.030629488	0.04866021	0.0018810036	0.00010245118	0.015809583	0.00035994514	0.000435076	0.000521818	0.007212563	0.00072603737	0.0006857399	0.010216432	0.14939295	0.0034211865	0.06782473	0.00056074944	0.0011447212	0.026000744	0.00042756292	0.00010176817	0	0.0011440382	0.00020490236	0.071030766	0.0004938147	0.80418164	0.35930586	0.00031554964	0.0335753	0.0007287694	0.0008803971	0.00028139923	0.00014479767	0.0002260756	0.0002424678	0.00012089239	0.00068232487	0.060153868	0.00038658245	0.0008523938	0.00040638968	0.0009924105	0.0004084387	0.36905372	0.12417698	0.00032511173	0.9119678	0.006665474	0.05617398	9.493809e-05	0.00029096135	0.0043493942	0.0006591026	0.08429683	0.0005880698	0.0005464063	0.034762368	0.56309694	0.012052356	0.0047257314	0.00020490236	0.00020421935	0.00034013792	0.022901937	0.043544482	0.0014992022	0.00026569006	0.2361486	0.0022744162	0.01580207	0.0008168774	0.048100144	0.3388129	0.03515305	0.48020098	0.0214041	0.0009780673	0.00043371	0.14487143	0.0005040598	0.015752893	0.0038453343	0.0016399019	0.000609243	0.018079218	0.21464546	0.00021036642	9.903614e-05
EHA02488_bin.84	0.25384113	0.0038433513	0.49343422	0.0006362984	0.19253394	0.73489803	0.00023243466	0.0044431826	0.28075448	0.007179913	0.2295967	0.1610779	0.0045825755	0.00024606718	0.23793538	0	0.6342099	0.5446404	0.005928447	0	0.003530144	0.6849897	0.37492186	0.0064219446	0.14213039	0.3607004	0.54099745	0.18887702	0.003957524	0.0022773142	0.37273386	0.12321252	0.00044851028	0.0023505893	0.00082510896	0.83567554	0.22164826	0.00043521856	0.0012647581	0.29724303	8.758901e-05	0.0008493067	5.112199e-05	0.31507778	0.00011076431	5.725663e-05	0.21814232	0.9437662	0.00034592548	0.45528734	7.600136e-05	0.00037250892	0.2107102	0.00010122154	0.00047679778	0.00016870257	0.20610206	0.00088884105	0.8530014	0.93652725	0.95091605	0.94396484	0.0009754076	0.32604787	0.9791896	0	0	0.00040250047	0.00034251733	0.0007494484	0.0019794435	7.0207534e-05	0.00018574324	0.00037284972	0.2273204	0.00094268954	0	0.00040931674	0.318612	0.3693939	0.0002930994	0.9085397	0.30060175	0.4439277	0.00044373889	0.00023959174	0.18737505	0.0026672047	0.38067853	0.00036501102	0.0028938456	0.4381131	0.72611904	0.4434717	0.2841309	0.0005742704	0.0017879064	0.0027939873	0.07991356	0.16585167	0.0013237188	0.0034490305	0.53235036	0.0788025	0.30239272	0.0045481534	0.21352395	0.56581306	0.61427605	0.8469844	0.5392119	0.0015973918	0.0077746324	0.23751004	0	0.18532847	0.09437256	0.004780247	0.0002256184	0.10052901	0.81069154	0.003874706	0.00015166191
EHA02488_bin.85	0.0026344073	0.0021445756	0.0069697765	0.0007459229	0.0061238413	0.0031587125	0.00066409487	0.000570523	0.007245188	0.0030011178	0.015672715	0.009927707	0.0010758868	0.00011365001	0.0024862834	0	0.004479326	0.0029408834	0.0010046661	0	0.0014217616	0.39742538	0.093421064	0.0029469447	0.12761381	0.9890267	0.005326018	0.47489074	0.0006440167	0.0008864701	0.007779343	0.012032884	0.0006872037	0.0011834755	0.001138773	0.006265146	0.009424996	0.001132333	0.0040004803	0.19092444	7.993384e-05	0.0011395308	0	0.46319994	0	5.6825003e-05	0.011248699	0.0101978155	0	0.13416119	6.0992174e-05	0.0014611603	0.026459238	0	0.0017987008	0.00058075157	0.01010841	0.0016513347	0.29934275	0.18716414	0.0654787	0.12687092	0.00046861687	0.02634142	0.032492917	0	7.803967e-05	0.0018737098	0.0005368069	0.0007766084	0.0003962597	0	0.00050801557	0.0024150626	0.8417632	0.0006936439	5.493084e-05	0.0018752252	0.061734684	0.12351483	0.0022317073	0.005924196	0.43096045	0.024524914	0.00198736	0.00028715568	0.4734686	0.0017403605	0.002637438	0.0007326637	0.0026041006	0.22793116	0.007983914	0.17717582	0.006525784	0.0015657183	0.0030704443	0.0011383942	0.009619337	0.007947166	0.00080767274	0.0012618939	0.003626193	0.08870838	0.013599739	0.0006697774	0.009946649	0.022680376	0.04408408	0.0012111303	0.011937418	0.00017047502	0.003393968	0.009364003	0	0.9940928	0.004844142	0.0004924834	0.0003042032	0.005653709	0.004733902	0.00061484653	0.0006853096
EHA02488_bin.87	0.021752486	0.0075815762	0.081746235	0	0.0057271365	0.0073451907	0	0.00028596167	0.001694215	0.01677977	0.26943263	0.02512439	0.04405893	0	0.012516211	0	0.34680107	0.0044180355	0.00010777449	0	0.00014441782	0.37385392	0.053333286	0	0.010376528	0.004147881	0.068479195	0.008841101	0	0.004346186	0.056102373	0.24472713	0	0	0.002835906	0.0787113	0.32002774	0	0	0.08195819	0.00013220338	0.00010777449	0	0.018063724	0	0	0.048488464	0.33881068	0	0.09926102	0	0.00032332347	0.0027726784	0	0	0.00010777449	0.0148218665	0	0.0012695835	0.048583303	0.9470066	0.09855834	0.0004914517	0.17285016	0.08385862	0	0	0.00010777449	0.0002119565	0.0009146462	0.043900143	0	0	0	0.005986514	0.00014513632	0	0.0015950624	0.2302487	0.09320338	0	0.021301989	0.045269597	0.004479108	0	0	0.009737066	0.00010777449	0.08480703	0	0.00033050845	0.00319731	0.20246157	0.024482772	0.035210647	0	0.0062494837	0.00010777449	0.19770512	0.18208285	0.000107055996	0.033558823	0.012884799	0.0023200256	0.019210445	0	0.4325091	0.00066963886	0.20519832	0.0012192888	0.01259812	0.0001494473	0.060201395	0.07258253	0	0.0015203388	0.019251399	0.000105619	0	0.12548184	0.19484837	0.00043253496	0
